regiao,estado,municipio,revenda,cnpj,endereco,rua,complemento,bairro,cep,produto,data,valor_venda,valor_compra,unidade_medida,bandeira
SE,SP,SUMARE,POSTO AUTOMOTIVO PORTAL DE SUMARE LTDA," 23.085.513/0001-48",RUA ANESIO LANATTI,41,: XXXXXXXXXXXX;,VILA VALLE,13174-020,GASOLINA ADITIVADA,10/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,SUMARE,POSTO AUTOMOTIVO PORTAL DE SUMARE LTDA," 23.085.513/0001-48",RUA ANESIO LANATTI,41,: XXXXXXXXXXXX;,VILA VALLE,13174-020,GASOLINA,10/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,BARRETOS,MNR BARRETOS AUTO POSTO LTDA," 28.575.599/0001-00",AVENIDA 7,1462,,FORTALEZA,14783-090,ETANOL,09/12/2023,3.6,,R$ / litro,BRANCA
SE,SP,BARRETOS,MNR BARRETOS AUTO POSTO LTDA," 28.575.599/0001-00",AVENIDA 7,1462,,FORTALEZA,14783-090,GASOLINA,09/12/2023,4.8,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,JOAQUIM FERREIRA VIEIRA NETO EIRELI," 29.017.490/0001-10",AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA,"3,571",,VILA VELOSA,14806-150,ETANOL,08/12/2023,3.4,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,JOAQUIM FERREIRA VIEIRA NETO EIRELI," 29.017.490/0001-10",AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIRA,"3,571",,VILA VELOSA,14806-150,GASOLINA,08/12/2023,4.6,,R$ / litro,BRANCA
SE,SP,BOTUCATU,FABIO ALHER & CIA LTDA," 13.686.607/0001-19",RUA EMILIO CANI,911,,VILA SANTA THEREZINHA DE MENINO JESUS,18606-730,ETANOL,10/12/2023,3.9,,R$ / litro,RAIZEN
SE,SP,BOTUCATU,FABIO ALHER & CIA LTDA," 13.686.607/0001-19",RUA EMILIO CANI,911,,VILA SANTA THEREZINHA DE MENINO JESUS,18606-730,GASOLINA ADITIVADA,10/12/2023,5.1,,R$ / litro,RAIZEN
SE,SP,BOTUCATU,FABIO ALHER & CIA LTDA," 13.686.607/0001-19",RUA EMILIO CANI,911,,VILA SANTA THEREZINHA DE MENINO JESUS,18606-730,GASOLINA,10/12/2023,4.9,,R$ / litro,RAIZEN
SE,SP,PIRACICABA,REDE SUPER PETRO DERIVADOS DE PETROLEO LTDA," 19.058.043/0002-37",AVENIDA CARLOS BOTELHO,920,,SAO DIMAS,13416-145,ETANOL,10/12/2023,3.5,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,REDE SUPER PETRO DERIVADOS DE PETROLEO LTDA," 19.058.043/0002-37",AVENIDA CARLOS BOTELHO,920,,SAO DIMAS,13416-145,GASOLINA ADITIVADA,10/12/2023,5.4,,R$ / litro,VIBRA ENERGIA
SE,SP,PIRACICABA,REDE SUPER PETRO DERIVADOS DE PETROLEO LTDA," 19.058.043/0002-37",AVENIDA CARLOS BOTELHO,920,,SAO DIMAS,13416-145,GASOLINA,10/12/2023,4.6,,R$ / litro,VIBRA ENERGIA
SE,SP,GUARATINGUETA,REDE DOM PEDRO DE POSTOS LTDA.," 20.415.295/0046-76",RUA JOSE BONIFACIO,343,,CENTRO,12500-030,ETANOL,09/12/2023,3.8,,R$ / litro,BRANCA
SE,SP,GUARATINGUETA,REDE DOM PEDRO DE POSTOS LTDA.," 20.415.295/0046-76",RUA JOSE BONIFACIO,343,,CENTRO,12500-030,GASOLINA,09/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,BIRIGUI,UNI AUTO POSTO DE BIRIGUI LTDA," 30.360.117/0001-47",RUA GONCALO IBANHEZ,1188,,CENTRO,16200-072,ETANOL,10/12/2023,3.5,,R$ / litro,IPIRANGA
SE,SP,BIRIGUI,UNI AUTO POSTO DE BIRIGUI LTDA," 30.360.117/0001-47",RUA GONCALO IBANHEZ,1188,,CENTRO,16200-072,GASOLINA ADITIVADA,10/12/2023,5.4,,R$ / litro,IPIRANGA
SE,SP,BIRIGUI,UNI AUTO POSTO DE BIRIGUI LTDA," 30.360.117/0001-47",RUA GONCALO IBANHEZ,1188,,CENTRO,16200-072,GASOLINA,10/12/2023,5.2,,R$ / litro,IPIRANGA
SE,SP,JACAREI,AUTO POSTO CENTRAL DE JACAREI LTDA," 30.796.459/0001-04",RUA BARAO DE JACAREI,1481,,CENTRO,12308-001,ETANOL,07/12/2023,3.6,,R$ / litro,RAIZEN
SE,SP,JACAREI,AUTO POSTO CENTRAL DE JACAREI LTDA," 30.796.459/0001-04",RUA BARAO DE JACAREI,1481,,CENTRO,12308-001,GASOLINA ADITIVADA,07/12/2023,5,,R$ / litro,RAIZEN
SE,SP,JACAREI,AUTO POSTO CENTRAL DE JACAREI LTDA," 30.796.459/0001-04",RUA BARAO DE JACAREI,1481,,CENTRO,12308-001,GASOLINA,07/12/2023,4.6,,R$ / litro,RAIZEN
SE,SP,LINS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA," 01.077.010/0008-64",RUA EMILCE JUNQUEIRA FERREIRA VILLELA,55,,PARQUE EMPRESARIAL ROLANDE ALVES PEREIRA,16402-019,ETANOL,10/12/2023,3.9,,R$ / litro,BRANCA
SE,SP,LINS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA," 01.077.010/0008-64",RUA EMILCE JUNQUEIRA FERREIRA VILLELA,55,,PARQUE EMPRESARIAL ROLANDE ALVES PEREIRA,16402-019,GASOLINA ADITIVADA,10/12/2023,4.9,,R$ / litro,BRANCA
SE,SP,LINS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA," 01.077.010/0008-64",RUA EMILCE JUNQUEIRA FERREIRA VILLELA,55,,PARQUE EMPRESARIAL ROLANDE ALVES PEREIRA,16402-019,GASOLINA,10/12/2023,4.9,,R$ / litro,BRANCA
SE,SP,JAU,AUTO POSTO JAHU SHOPPING LTDA," 30.063.886/0001-83",AVENIDA DOUTOR QUINZINHO,761,,CHACARA PECCIOLI,17210-110,ETANOL,10/12/2023,3.7,,R$ / litro,IPIRANGA
SE,SP,JAU,AUTO POSTO JAHU SHOPPING LTDA," 30.063.886/0001-83",AVENIDA DOUTOR QUINZINHO,761,,CHACARA PECCIOLI,17210-110,GASOLINA ADITIVADA,10/12/2023,5.2,,R$ / litro,IPIRANGA
SE,SP,JAU,AUTO POSTO JAHU SHOPPING LTDA," 30.063.886/0001-83",AVENIDA DOUTOR QUINZINHO,761,,CHACARA PECCIOLI,17210-110,GASOLINA,10/12/2023,5,,R$ / litro,IPIRANGA
SE,SP,VARZEA PAULISTA,POSTO PROGRESSO VILA  CRISTO  LTDA," 31.317.715/0001-04",AVENIDA FERNAO DIAS PAES LEME,2460,,CENTRO,13220-005,ETANOL,07/12/2023,3.8,,R$ / litro,RAIZEN
SE,SP,VARZEA PAULISTA,POSTO PROGRESSO VILA  CRISTO  LTDA," 31.317.715/0001-04",AVENIDA FERNAO DIAS PAES LEME,2460,,CENTRO,13220-005,GASOLINA ADITIVADA,07/12/2023,5.4,,R$ / litro,RAIZEN
SE,SP,VARZEA PAULISTA,POSTO PROGRESSO VILA  CRISTO  LTDA," 31.317.715/0001-04",AVENIDA FERNAO DIAS PAES LEME,2460,,CENTRO,13220-005,GASOLINA,07/12/2023,4.9,,R$ / litro,RAIZEN
SE,SP,JACAREI,ALTHA AUTO POSTO EIRELI," 29.581.066/0001-02",AVENIDA SAO JORGE,1468,,CIDADE SALVADOR,12312-000,ETANOL,07/12/2023,3.5,,R$ / litro,RAIZEN
SE,SP,JACAREI,ALTHA AUTO POSTO EIRELI," 29.581.066/0001-02",AVENIDA SAO JORGE,1468,,CIDADE SALVADOR,12312-000,GASOLINA ADITIVADA,07/12/2023,4.6,,R$ / litro,RAIZEN
SE,SP,JACAREI,ALTHA AUTO POSTO EIRELI," 29.581.066/0001-02",AVENIDA SAO JORGE,1468,,CIDADE SALVADOR,12312-000,GASOLINA,07/12/2023,4.5,,R$ / litro,RAIZEN
SE,SP,ASSIS,AUTO POSTO AZUL COMERCIO DE DERIVADOS DE PETROLEO LTDA.," 22.834.603/0002-02",AVENIDA OTTO RIBEIRO,1149,,JARDIM PAULISTA,19814-470,ETANOL,09/12/2023,3.7,,R$ / litro,BRANCA
SE,SP,ASSIS,AUTO POSTO AZUL COMERCIO DE DERIVADOS DE PETROLEO LTDA.," 22.834.603/0002-02",AVENIDA OTTO RIBEIRO,1149,,JARDIM PAULISTA,19814-470,GASOLINA,09/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,VOTUPORANGA,AUTO POSTO AMIGAO DE VOTUPORANGA LTDA.," 31.506.757/0001-85",AVENIDA DAS NACOES,82,,POLO COMERCIAL E INDUSTRIAL DE VOTUPORANGA,15502-030,ETANOL,08/12/2023,3.5,,R$ / litro,VIBRA ENERGIA
SE,SP,VOTUPORANGA,AUTO POSTO AMIGAO DE VOTUPORANGA LTDA.," 31.506.757/0001-85",AVENIDA DAS NACOES,82,,POLO COMERCIAL E INDUSTRIAL DE VOTUPORANGA,15502-030,GASOLINA ADITIVADA,08/12/2023,5,,R$ / litro,VIBRA ENERGIA
SE,SP,VOTUPORANGA,AUTO POSTO AMIGAO DE VOTUPORANGA LTDA.," 31.506.757/0001-85",AVENIDA DAS NACOES,82,,POLO COMERCIAL E INDUSTRIAL DE VOTUPORANGA,15502-030,GASOLINA,08/12/2023,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,ITU,AUTO POSTO SAO BENTO DE ITU LTDA," 32.001.664/0001-61",RUA PAULO EDUARDO XAVIER DE TOLEDO,532,,SAO LUIZ,13304-240,ETANOL,10/12/2023,3.7,,R$ / litro,ALESAT
SE,SP,ITU,AUTO POSTO SAO BENTO DE ITU LTDA," 32.001.664/0001-61",RUA PAULO EDUARDO XAVIER DE TOLEDO,532,,SAO LUIZ,13304-240,GASOLINA ADITIVADA,10/12/2023,5,,R$ / litro,ALESAT
SE,SP,ITU,AUTO POSTO SAO BENTO DE ITU LTDA," 32.001.664/0001-61",RUA PAULO EDUARDO XAVIER DE TOLEDO,532,,SAO LUIZ,13304-240,GASOLINA,10/12/2023,4.8,,R$ / litro,ALESAT
SE,SP,SANTO ANDRE,AUTO POSTO PORTO CARRERO LTDA," 30.768.455/0001-12",AVENIDA INDUSTRIAL,1835,,CAMPESTRE,09080-511,ETANOL,07/12/2023,4,,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,AUTO POSTO PORTO CARRERO LTDA," 30.768.455/0001-12",AVENIDA INDUSTRIAL,1835,,CAMPESTRE,09080-511,GASOLINA ADITIVADA,07/12/2023,5.3,,R$ / litro,IPIRANGA
SE,SP,SANTO ANDRE,AUTO POSTO PORTO CARRERO LTDA," 30.768.455/0001-12",AVENIDA INDUSTRIAL,1835,,CAMPESTRE,09080-511,GASOLINA,07/12/2023,5.1,,R$ / litro,IPIRANGA
SE,SP,CARAPICUIBA,LUIZ DE OLIVEIRA," 30.070.391/0001-81",RUA SAO CAMILO,1081,,VILAREJO,06345-410,ETANOL,10/12/2023,3.8,,R$ / litro,VIBRA ENERGIA
SE,SP,CARAPICUIBA,LUIZ DE OLIVEIRA," 30.070.391/0001-81",RUA SAO CAMILO,1081,,VILAREJO,06345-410,GASOLINA ADITIVADA,10/12/2023,5.1,,R$ / litro,VIBRA ENERGIA
SE,SP,CARAPICUIBA,LUIZ DE OLIVEIRA," 30.070.391/0001-81",RUA SAO CAMILO,1081,,VILAREJO,06345-410,GASOLINA,10/12/2023,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO JOAO DA BOA VISTA,AUTO POSTO IMPERIO DE SAO JOAO DA BOA VISTA LTDA," 35.420.185/0001-78",AVENIDA BRASILIA,1650,,VILA ZANETTI,13870-590,ETANOL,07/12/2023,3.6,,R$ / litro,BRANCA
SE,SP,SAO JOAO DA BOA VISTA,AUTO POSTO IMPERIO DE SAO JOAO DA BOA VISTA LTDA," 35.420.185/0001-78",AVENIDA BRASILIA,1650,,VILA ZANETTI,13870-590,GASOLINA,07/12/2023,4.5,,R$ / litro,BRANCA
SE,SP,AMPARO,AUTO POSTO WG DE AMPARO LTDA," 33.046.820/0001-73",PRAÇA DOUTOR VIRGILIO DE ARAUJO,52,,,13004-415,ETANOL,09/12/2023,3.6,,R$ / litro,BRANCA
SE,SP,AMPARO,AUTO POSTO WG DE AMPARO LTDA," 33.046.820/0001-73",PRAÇA DOUTOR VIRGILIO DE ARAUJO,52,,,13004-415,GASOLINA ADITIVADA,09/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,AMPARO,AUTO POSTO WG DE AMPARO LTDA," 33.046.820/0001-73",PRAÇA DOUTOR VIRGILIO DE ARAUJO,52,,,13004-415,GASOLINA,09/12/2023,4.7,,R$ / litro,BRANCA
SE,SP,DIADEMA,F.L.M.A. DIADEMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.," 09.482.202/0001-91",AVENIDA DONA RUYCE FERRAZ ALVIM (JD RUYCE),1060,,VILA NOGUEIRA,09951-002,ETANOL,09/12/2023,3.9,,R$ / litro,IPIRANGA
SE,SP,DIADEMA,F.L.M.A. DIADEMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.," 09.482.202/0001-91",AVENIDA DONA RUYCE FERRAZ ALVIM (JD RUYCE),1060,,VILA NOGUEIRA,09951-002,GASOLINA ADITIVADA,09/12/2023,5.2,,R$ / litro,IPIRANGA
SE,SP,DIADEMA,F.L.M.A. DIADEMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.," 09.482.202/0001-91",AVENIDA DONA RUYCE FERRAZ ALVIM (JD RUYCE),1060,,VILA NOGUEIRA,09951-002,GASOLINA,09/12/2023,5,,R$ / litro,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AUTO POSTO VILA TESOURO S. J. CAMPOS LTDA," 37.837.300/0001-30",RUA PROFESSORA MARIA SIQUEIRA NATHAN,117,,VILA TESOURO,12221-521,ETANOL,09/12/2023,3.6,,R$ / litro,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AUTO POSTO VILA TESOURO S. J. CAMPOS LTDA," 37.837.300/0001-30",RUA PROFESSORA MARIA SIQUEIRA NATHAN,117,,VILA TESOURO,12221-521,GASOLINA ADITIVADA,09/12/2023,4.9,,R$ / litro,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AUTO POSTO VILA TESOURO S. J. CAMPOS LTDA," 37.837.300/0001-30",RUA PROFESSORA MARIA SIQUEIRA NATHAN,117,,VILA TESOURO,12221-521,GASOLINA,09/12/2023,4.6,,R$ / litro,RAIZEN
SE,SP,JAU,POSSEBON CENTRO AUTOMOTIVO LTDA," 38.010.333/0001-74",RUA RUI BARBOSA,"1,685",,JARDIM FERREIRA DIAS,17209-656,ETANOL,10/12/2023,3.7,,R$ / litro,IPIRANGA
SE,SP,JAU,POSSEBON CENTRO AUTOMOTIVO LTDA," 38.010.333/0001-74",RUA RUI BARBOSA,"1,685",,JARDIM FERREIRA DIAS,17209-656,GASOLINA ADITIVADA,10/12/2023,4.9,,R$ / litro,IPIRANGA
SE,SP,JAU,POSSEBON CENTRO AUTOMOTIVO LTDA," 38.010.333/0001-74",RUA RUI BARBOSA,"1,685",,JARDIM FERREIRA DIAS,17209-656,GASOLINA,10/12/2023,4.9,,R$ / litro,IPIRANGA
SE,SP,SAO CAETANO DO SUL,AUTO POSTO ESTADAO 1000 LTDA," 34.994.247/0001-92",RUA MERCURIO,30,,PROSPERIDADE,09550-500,ETANOL,09/12/2023,3.3,,R$ / litro,BRANCA
SE,SP,SAO CAETANO DO SUL,AUTO POSTO ESTADAO 1000 LTDA," 34.994.247/0001-92",RUA MERCURIO,30,,PROSPERIDADE,09550-500,GASOLINA ADITIVADA,09/12/2023,5,,R$ / litro,BRANCA
SE,SP,SAO CAETANO DO SUL,AUTO POSTO ESTADAO 1000 LTDA," 34.994.247/0001-92",RUA MERCURIO,30,,PROSPERIDADE,09550-500,GASOLINA,09/12/2023,4.3,,R$ / litro,BRANCA
SE,SP,MIRASSOL,AUTO POSTO VILA MOREIRA LTDA," 37.151.654/0001-26",RUA MATHEUS LEITE DE ABREU,27-05,,JARDIM SAO BERNARDO II,15132-122,ETANOL,08/12/2023,3.6,,R$ / litro,ALESAT
SE,SP,MIRASSOL,AUTO POSTO VILA MOREIRA LTDA," 37.151.654/0001-26",RUA MATHEUS LEITE DE ABREU,27-05,,JARDIM SAO BERNARDO II,15132-122,GASOLINA,08/12/2023,4.8,,R$ / litro,ALESAT
SE,SP,CACAPAVA,POSTO SOL DA DUTRA LTDA," 06.012.414/0007-02",RUA VEREADOR GERALDO NOGUEIRA DA SILVA,1313,KM    130 SENTIDO NORTE,BAIRRO DO GRAMA,12286-285,GASOLINA ADITIVADA,09/12/2023,4.9,,R$ / litro,VIBRA ENERGIA
SE,SP,CACAPAVA,POSTO SOL DA DUTRA LTDA," 06.012.414/0007-02",RUA VEREADOR GERALDO NOGUEIRA DA SILVA,1313,KM    130 SENTIDO NORTE,BAIRRO DO GRAMA,12286-285,GASOLINA,09/12/2023,4.6,,R$ / litro,VIBRA ENERGIA
SE,SP,SAO JOSE DOS CAMPOS,AUTO POSTO SET VILLE LTDA," 37.311.924/0002-08",AVENIDA JOAO RODOLFO CASTELLI,665,,PUTIM,12228-000,ETANOL,09/12/2023,3.9,,R$ / litro,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AUTO POSTO SET VILLE LTDA," 37.311.924/0002-08",AVENIDA JOAO RODOLFO CASTELLI,665,,PUTIM,12228-000,GASOLINA,09/12/2023,4.8,,R$ / litro,RAIZEN
SE,SP,MIRASSOL,AUTO POSTO VALE DO SOL MIRASSOL LTDA," 35.395.412/0001-52",AVENIDA LIONS CLUBE,31564,,JARDIM RENASCENCA,15130-740,ETANOL,08/12/2023,3.6,,R$ / litro,ALESAT
SE,SP,MIRASSOL,AUTO POSTO VALE DO SOL MIRASSOL LTDA," 35.395.412/0001-52",AVENIDA LIONS CLUBE,31564,,JARDIM RENASCENCA,15130-740,GASOLINA,08/12/2023,4.9,,R$ / litro,ALESAT
SE,SP,TAUBATE,AUTO POSTO LEAO DE TAUBATE LTDA," 37.455.536/0001-01",AVENIDA NOVE DE JULHO,42,,CENTRO,12020-200,ETANOL,09/12/2023,3.5,,R$ / litro,IPIRANGA
SE,SP,TAUBATE,AUTO POSTO LEAO DE TAUBATE LTDA," 37.455.536/0001-01",AVENIDA NOVE DE JULHO,42,,CENTRO,12020-200,GASOLINA ADITIVADA,09/12/2023,4.6,,R$ / litro,IPIRANGA
SE,SP,TAUBATE,AUTO POSTO LEAO DE TAUBATE LTDA," 37.455.536/0001-01",AVENIDA NOVE DE JULHO,42,,CENTRO,12020-200,GASOLINA,09/12/2023,4.5,,R$ / litro,IPIRANGA
SE,SP,PRESIDENTE PRUDENTE,AUTO POSTO SP 400 LTDA," 03.113.522/0003-50",AVENIDA BRASIL,693,,CENTRO,19010-031,GASOLINA ADITIVADA,07/12/2023,5.1,,R$ / litro,IPIRANGA
SE,SP,PRESIDENTE PRUDENTE,AUTO POSTO SP 400 LTDA," 03.113.522/0003-50",AVENIDA BRASIL,693,,CENTRO,19010-031,GASOLINA,07/12/2023,4.9,,R$ / litro,IPIRANGA
SE,SP,PRESIDENTE PRUDENTE,AUTO POSTO SP 400 LTDA," 03.113.522/0003-50",AVENIDA BRASIL,693,,CENTRO,19010-031,ETANOL,07/12/2023,3.4,,R$ / litro,IPIRANGA
SE,SP,SAO VICENTE,AUTO POSTO PRESIDENTE WILSON  LTDA," 44.683.198/0001-20",AVENIDA PRESIDENTE WILSON,1290,QUADRA60                  LOTE  129,CENTRO,11320-000,GASOLINA ADITIVADA,09/12/2023,4.9,,R$ / litro,IPIRANGA
SE,SP,ARARAS,AUTO POSTO JOSE MARANGONI LTDA," 45.206.640/0001-90",AVENIDA DONA RENATA - SUL,2700,,VILA PASTORELLO,13600-510,ETANOL,09/12/2023,3.7,,R$ / litro,IPIRANGA
SE,SP,ARARAS,AUTO POSTO JOSE MARANGONI LTDA," 45.206.640/0001-90",AVENIDA DONA RENATA - SUL,2700,,VILA PASTORELLO,13600-510,GASOLINA,09/12/2023,4.7,,R$ / litro,IPIRANGA
SE,SP,MARILIA,AUTO POSTO AVENIDA ESMERALDA LTDA," 06.143.204/0002-49",AVENIDA BENEDITO APARECIDO BARBOSA,25,,JARDIM ESMERALDA,17516-742,ETANOL,07/12/2023,3.5,,R$ / litro,IPIRANGA
SE,SP,MARILIA,AUTO POSTO AVENIDA ESMERALDA LTDA," 06.143.204/0002-49",AVENIDA BENEDITO APARECIDO BARBOSA,25,,JARDIM ESMERALDA,17516-742,GASOLINA,07/12/2023,4.8,,R$ / litro,IPIRANGA
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA," 00.003.188/0001-21",RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,ETANOL,03/12/2024,3.3,,R$ / litro,BRANCA
SE,SP,SOROCABA,COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA," 00.003.188/0001-21",RUA HUMBERTO DE CAMPOS,306,,JARDIM ZULMIRA,18061-000,GASOLINA,03/12/2024,4.3,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO PARQUE DE ARARAQUARA EIRELI - EPP," 06.949.914/0001-80",RUA SÃO BENTO,1865,,CENTRO,14801-300,ETANOL,03/12/2024,3.4,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO PARQUE DE ARARAQUARA EIRELI - EPP," 06.949.914/0001-80",RUA SÃO BENTO,1865,,CENTRO,14801-300,GASOLINA,03/12/2024,4.6,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,POSTO TOTAL ARARAQUARA EIRELI," 04.527.501/0001-81",AVENIDA JULIO URSULINO PEDROSO,25,,JARDIM NOVA AMERICA,14800-320,ETANOL,03/12/2024,3.9,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,POSTO TOTAL ARARAQUARA EIRELI," 04.527.501/0001-81",AVENIDA JULIO URSULINO PEDROSO,25,,JARDIM NOVA AMERICA,14800-320,GASOLINA ADITIVADA,03/12/2024,4.9,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,POSTO TOTAL ARARAQUARA EIRELI," 04.527.501/0001-81",AVENIDA JULIO URSULINO PEDROSO,25,,JARDIM NOVA AMERICA,14800-320,GASOLINA,03/12/2024,4.9,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO CARAVAN LTDA," 48.206.411/0001-64",ALAMEDA PAULISTA,1650,,VILA XAVIER,14810-270,ETANOL,03/12/2024,4,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO CARAVAN LTDA," 48.206.411/0001-64",ALAMEDA PAULISTA,1650,,VILA XAVIER,14810-270,GASOLINA ADITIVADA,03/12/2024,5.4,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO CARAVAN LTDA," 48.206.411/0001-64",ALAMEDA PAULISTA,1650,,VILA XAVIER,14810-270,GASOLINA,03/12/2024,5.2,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO LIDER ARARAQUARA LTDA," 04.490.125/0001-06",RUA GONCALVES DIAS,1360,,CENTRO,14801-290,ETANOL,03/12/2024,3.7,,R$ / litro,RAIZEN
SE,SP,ARARAQUARA,AUTO POSTO LIDER ARARAQUARA LTDA," 04.490.125/0001-06",RUA GONCALVES DIAS,1360,,CENTRO,14801-290,GASOLINA ADITIVADA,03/12/2024,5.9,,R$ / litro,RAIZEN
SE,SP,ARARAQUARA,AUTO POSTO LIDER ARARAQUARA LTDA," 04.490.125/0001-06",RUA GONCALVES DIAS,1360,,CENTRO,14801-290,GASOLINA,03/12/2024,4.9,,R$ / litro,RAIZEN
SE,SP,ARARAQUARA,AUTO POSTO 36 LTDA," 50.714.575/0001-44",AVENIDA PE FRANCISCO COLTURATO,124,,SAO GERALDO,14801-250,ETANOL,03/12/2024,3.8,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO 36 LTDA," 50.714.575/0001-44",AVENIDA PE FRANCISCO COLTURATO,124,,SAO GERALDO,14801-250,GASOLINA ADITIVADA,03/12/2024,5.2,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO 36 LTDA," 50.714.575/0001-44",AVENIDA PE FRANCISCO COLTURATO,124,,SAO GERALDO,14801-250,GASOLINA,03/12/2024,5,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,CAMPOS & FERNANDEZ LTDA," 03.776.999/0001-53",RUA MAURICIO GALLI,4245,,JD.ROBERTO SELMI DEI,14806-245,ETANOL,03/12/2024,3.6,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,CAMPOS & FERNANDEZ LTDA," 03.776.999/0001-53",RUA MAURICIO GALLI,4245,,JD.ROBERTO SELMI DEI,14806-245,GASOLINA,03/12/2024,4.6,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO FONTE LUMINOSA LTDA," 45.273.885/0001-30",RUA JAPÃO,38,0,JARDIM PRIMAVERA,14802-300,ETANOL,03/12/2024,3.9,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO FONTE LUMINOSA LTDA," 45.273.885/0001-30",RUA JAPÃO,38,0,JARDIM PRIMAVERA,14802-300,GASOLINA ADITIVADA,03/12/2024,5.1,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,AUTO POSTO FONTE LUMINOSA LTDA," 45.273.885/0001-30",RUA JAPÃO,38,0,JARDIM PRIMAVERA,14802-300,GASOLINA,03/12/2024,5,,R$ / litro,IPIRANGA
SE,SP,ARARAQUARA,POSTO LEBRAO DE ARARAQUARA LTDA.," 04.673.832/0001-20",AVENIDA BARROSO,469,,CENTRO,14801-160,ETANOL,03/12/2024,3.4,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,POSTO LEBRAO DE ARARAQUARA LTDA.," 04.673.832/0001-20",AVENIDA BARROSO,469,,CENTRO,14801-160,GASOLINA ADITIVADA,03/12/2024,5.3,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,POSTO LEBRAO DE ARARAQUARA LTDA.," 04.673.832/0001-20",AVENIDA BARROSO,469,,CENTRO,14801-160,GASOLINA,03/12/2024,4.5,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO PODIUM LTDA," 02.975.066/0001-22",AVENIDA MANUEL DE ABREU,4205,,CHACARA VELOSA,14806-545,ETANOL,03/12/2024,3.6,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO PODIUM LTDA," 02.975.066/0001-22",AVENIDA MANUEL DE ABREU,4205,,CHACARA VELOSA,14806-545,GASOLINA,03/12/2024,4.6,,R$ / litro,BRANCA
SE,SP,ARARAQUARA,AUTO POSTO BALAO DA 36 LTDA.," 02.670.700/0001-19",AVENIDA PDE FRANCISCO COLTURATO,1323,,SANTANA,14801-250,ETANOL,03/12/2024,3.8,,R$ / litro,RAIZEN
SE,SP,ARARAQUARA,AUTO POSTO BALAO DA 36 LTDA.," 02.670.700/0001-19",AVENIDA PDE FRANCISCO COLTURATO,1323,,SANTANA,14801-250,GASOLINA ADITIVADA,03/12/2024,5.3,,R$ / litro,RAIZEN
SE,SP,ARARAQUARA,AUTO POSTO BALAO DA 36 LTDA.," 02.670.700/0001-19",AVENIDA PDE FRANCISCO COLTURATO,1323,,SANTANA,14801-250,GASOLINA,03/12/2024,5,,R$ / litro,RAIZEN
